_ID	KIND	SPEAKER	WORD_TYP	WORD_TOK	PATT_TYP	PATT_TOK	SPA_TYP	SPA_TOK	SD_TYP	SD_TOK	SHA_TYP	SHA_TOK	LD_TYP	LD_TOK	CA_TYP	CA_TOK	SF_TYP	SF_TOK	OT_TYP	OT_TOK	ANI_TYP	ANI_TOK	NAT_TYP	NAT_TOK	BP_TYP	BP_TOK	COL_TYP	COL_TOK	ADJ_TYP	ADJ_TOK	Q_TYP	Q_TOK
45	48	C	195	650	49	129	15	44	3	10	0	0	6	11	4	15	2	8	0	0	6	25	0	0	8	11	5	19	2	4	13	26
45	48	P	248	1033	70	213	28	84	3	3	0	0	13	26	8	42	3	12	1	1	6	19	3	7	8	13	7	20	2	3	16	67
47	24	C	63	161	20	41	6	16	0	0	0	0	2	5	2	3	2	8	0	0	6	9	0	0	2	2	0	0	0	0	6	14
47	24	P	124	437	35	91	15	35	0	0	0	0	10	16	2	13	2	5	1	1	5	11	0	0	3	3	1	1	0	0	11	41
47	48	C	118	362	27	90	8	30	1	5	0	0	3	7	2	6	2	12	0	0	6	13	0	0	1	1	4	8	0	0	8	38
47	48	P	179	1029	58	244	25	107	1	1	0	0	14	45	6	22	4	39	0	0	8	23	2	4	5	13	5	16	0	0	13	81
48	24	C	37	86	11	21	2	6	0	0	0	0	1	5	1	1	0	0	0	0	3	7	0	0	0	0	2	2	0	0	4	6
48	24	P	70	226	18	51	9	27	0	0	0	0	6	13	2	13	0	0	1	1	3	8	0	0	0	0	2	4	0	0	4	12
48	48	C	142	560	37	128	17	54	1	1	0	0	9	29	6	23	0	0	1	1	7	44	0	0	3	3	3	4	0	0	7	23
48	48	P	143	689	37	136	16	75	0	0	0	0	9	27	5	43	1	1	1	4	7	21	0	0	4	8	3	8	0	0	7	24
49	24	C	126	330	18	38	12	25	0	0	0	0	6	8	4	12	1	2	1	3	2	5	0	0	1	1	1	3	0	0	2	4
49	24	P	120	328	32	51	17	27	1	1	0	0	9	14	5	9	1	1	1	2	3	6	1	1	3	3	3	3	0	0	5	11
49	48	C	190	789	36	116	18	72	0	0	0	0	8	24	7	42	2	5	1	1	3	11	2	3	4	4	1	4	0	0	8	22
49	48	P	210	822	43	154	22	87	0	0	0	0	15	50	4	25	2	3	1	9	3	13	3	10	3	4	1	3	0	0	11	37
5	24	C	104	294	25	53	7	12	0	0	0	0	2	3	4	8	1	1	0	0	8	15	0	0	1	1	4	6	0	0	5	19
5	24	P	238	1219	67	279	27	102	0	0	0	0	16	47	6	37	4	17	1	1	11	43	1	1	8	13	7	12	0	0	13	108
5	48	C	151	562	38	134	14	67	1	4	0	0	7	51	5	10	1	2	0	0	7	21	2	5	4	6	3	10	0	0	8	25
5	48	P	299	1660	79	335	35	132	3	6	0	0	17	72	8	41	4	10	3	3	10	46	6	15	7	19	3	16	0	0	18	107
50	24	C	100	267	27	45	9	14	0	0	0	0	4	8	2	3	3	3	0	0	5	5	0	0	4	4	0	0	0	0	9	22
50	24	P	133	414	31	108	16	47	0	0	0	0	8	14	3	18	4	14	1	1	3	7	0	0	0	0	0	0	0	0	12	54
50	48	C	135	585	39	105	17	34	0	0	0	0	10	20	4	6	2	5	1	3	5	13	0	0	6	12	3	4	0	0	8	42
50	48	P	192	1258	49	319	22	164	0	0	0	0	14	67	2	36	4	56	2	5	4	9	0	0	5	10	3	13	0	0	15	123
51	24	C	78	174	17	28	7	8	2	2	0	0	5	6	0	0	0	0	0	0	4	4	0	0	1	1	0	0	0	0	5	15
51	24	P	158	574	49	128	22	48	2	2	0	0	12	26	4	9	3	10	1	1	7	16	0	0	5	6	5	12	0	0	10	46
51	48	C	83	229	22	44	8	13	1	1	0	0	2	5	3	3	2	4	0	0	3	6	1	1	1	1	2	2	0	0	7	21
51	48	P	204	961	64	226	25	91	0	0	0	0	12	37	7	33	5	20	1	1	8	30	5	13	7	15	7	21	0	0	12	56
52	24	C	80	254	20	58	10	48	1	2	0	0	6	7	2	5	0	0	1	34	2	2	1	1	1	1	4	4	0	0	2	2
52	24	P	153	1026	50	235	25	119	2	2	0	0	12	66	7	26	3	5	1	20	3	4	0	0	2	3	7	19	0	0	13	90
52	48	C	145	501	31	75	15	24	3	4	0	0	7	11	4	8	0	0	1	1	3	7	1	1	3	6	1	6	0	0	8	31
52	48	P	201	1302	50	261	25	138	3	4	0	0	14	90	4	22	2	4	2	18	3	11	2	4	2	2	2	4	1	1	15	101
53	24	C	129	482	38	98	18	34	2	2	0	0	10	22	5	9	1	1	0	0	5	14	2	3	2	2	3	4	0	0	8	41
53	24	P	189	875	61	200	30	103	1	2	1	2	14	47	6	27	5	19	3	6	5	15	2	2	5	6	5	17	0	0	14	57
53	48	C	140	508	37	105	20	46	0	0	0	0	15	38	2	5	2	2	1	1	2	4	2	2	3	3	3	3	0	0	7	47
53	48	P	207	1214	64	304	27	161	1	1	1	1	12	55	6	49	4	51	3	4	4	12	7	15	10	21	3	10	0	0	13	85
54	24	C	33	57	5	10	3	8	0	0	0	0	2	3	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	2	2
54	24	P	112	433	33	94	16	43	0	0	0	0	5	16	7	12	3	11	1	4	5	8	0	0	1	1	4	14	0	0	7	28
54	48	C	88	209	21	35	5	5	0	0	0	0	4	4	0	0	0	0	1	1	2	2	3	6	5	5	2	7	0	0	4	10
54	48	P	201	1429	55	240	24	91	1	1	0	0	13	38	5	30	4	12	1	10	3	7	3	16	6	18	9	32	0	0	10	76
56	24	C	59	87	14	18	5	5	0	0	0	0	3	3	1	1	1	1	0	0	2	3	0	0	1	3	2	2	0	0	4	5
56	24	P	179	1097	57	286	25	116	1	1	0	0	13	59	6	19	5	37	0	0	4	11	2	3	8	34	8	33	0	0	10	89
56	48	C	125	324	38	60	16	27	2	2	0	0	5	11	7	12	2	2	0	0	2	3	2	2	3	3	3	6	0	0	12	19
56	48	P	217	1506	64	343	27	124	3	4	1	3	13	60	6	36	4	21	0	0	4	30	3	18	8	23	7	15	0	0	15	133
57	24	C	83	150	13	27	6	15	0	0	0	0	4	5	2	10	0	0	0	0	1	3	1	2	2	2	0	0	0	0	3	5
57	24	P	85	199	20	41	10	29	0	0	0	0	4	8	3	14	3	7	0	0	3	4	1	1	1	1	0	0	0	0	5	6
57	48	C	182	652	40	112	17	62	1	1	0	0	11	29	4	31	0	0	1	1	4	9	2	2	4	6	3	9	0	0	10	24
57	48	P	152	473	37	98	19	59	0	0	0	0	11	35	4	17	4	7	0	0	4	8	0	0	2	6	5	11	0	0	7	14
58	24	C	62	174	14	24	5	14	0	0	0	0	3	12	2	2	0	0	0	0	1	1	0	0	2	2	0	0	0	0	6	7
58	24	P	187	846	52	204	21	78	0	0	0	0	13	41	3	23	2	5	3	9	7	13	1	2	7	10	7	31	0	0	9	70
58	48	C	106	320	27	66	11	29	1	1	0	0	7	25	1	1	1	1	1	1	1	1	2	2	1	1	6	11	0	0	6	22
58	48	P	227	1251	68	283	30	132	2	2	0	0	17	55	6	49	4	24	1	2	4	21	5	12	11	21	7	14	0	0	11	83
59	24	C	57	173	9	18	3	8	0	0	0	0	2	7	0	0	0	0	1	1	2	2	0	0	1	3	1	2	0	0	2	3
59	24	P	117	531	35	104	20	58	0	0	0	0	12	29	3	15	3	5	2	9	1	2	0	0	2	5	3	7	0	0	9	32
59	48	C	182	836	36	119	19	55	1	1	0	0	12	41	4	11	2	2	0	0	4	9	1	10	3	4	3	7	0	0	6	34
59	48	P	198	1194	54	227	27	106	2	2	0	0	14	50	5	44	4	6	2	4	4	8	3	8	5	13	4	15	0	0	11	77
6	24	C	58	108	11	17	6	12	0	0	0	0	5	8	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	4
6	24	P	89	194	15	26	9	12	1	1	0	0	5	7	2	3	1	1	0	0	0	0	0	0	1	1	0	0	0	0	5	13
6	48	C	112	332	32	78	14	28	2	3	0	0	8	13	3	9	0	0	1	3	6	19	3	8	3	5	1	3	0	0	5	15
6	48	P	161	553	45	105	20	45	4	5	0	0	10	22	5	10	0	0	1	8	8	15	5	9	0	0	0	0	0	0	12	36
61	24	C	78	170	24	45	7	16	0	0	0	0	5	13	2	3	0	0	0	0	6	11	2	4	1	1	1	1	0	0	7	12
61	24	P	131	425	42	98	22	54	1	2	0	0	9	17	6	12	4	17	2	6	7	15	2	4	1	2	1	2	0	0	9	21
61	48	C	111	469	30	115	10	23	0	0	0	0	7	15	3	8	0	0	0	0	5	29	2	3	4	9	1	3	0	0	8	48
61	48	P	238	1538	67	326	32	154	1	1	0	0	19	74	6	41	4	26	2	12	7	41	5	12	9	22	3	14	0	0	11	83
62	24	C	128	360	32	56	9	16	1	1	0	0	4	5	2	5	2	5	0	0	5	11	0	0	4	5	5	8	0	0	9	16
62	24	P	195	882	57	206	23	87	1	2	1	1	11	30	5	23	4	29	1	2	8	15	1	1	6	11	5	8	0	0	14	84
62	48	C	133	466	29	65	12	24	0	0	0	0	8	16	3	7	1	1	0	0	4	7	1	5	1	2	4	6	0	0	7	21
62	48	P	228	1531	65	374	26	148	2	3	1	1	11	45	6	72	5	24	1	3	7	25	5	32	8	22	8	42	0	0	11	105
63	24	C	128	442	31	82	13	21	1	4	0	0	6	9	3	5	2	2	1	1	4	10	0	0	0	0	1	6	0	0	13	45
63	24	P	201	878	50	202	25	78	2	4	0	0	14	32	5	23	2	17	2	2	2	2	3	4	1	5	4	21	1	1	14	91
63	48	C	90	289	13	31	5	7	1	1	0	0	2	3	2	3	0	0	0	0	2	5	1	4	0	0	1	1	0	0	4	14
63	48	P	244	1528	62	333	27	164	2	7	0	0	16	74	5	62	2	13	2	8	6	28	4	21	4	9	5	21	0	0	16	90
64	24	C	98	274	25	60	8	18	0	0	0	0	5	9	3	9	0	0	0	0	2	7	2	3	2	3	2	5	0	0	9	24
64	24	P	139	435	36	89	19	63	2	2	0	0	11	36	5	16	0	0	1	9	2	3	1	1	2	2	5	6	0	0	7	14
64	48	C	171	608	37	95	20	45	1	2	0	0	13	29	5	13	1	1	0	0	3	13	1	8	2	4	3	9	0	0	8	16
64	48	P	223	1491	56	281	27	166	2	2	0	0	15	109	6	41	2	5	2	9	5	11	2	6	7	12	1	7	0	0	14	79
65	24	C	83	190	18	41	3	7	0	0	0	0	2	6	1	1	0	0	0	0	4	11	0	0	0	0	2	3	0	0	9	20
65	24	P	148	645	37	133	17	51	1	1	0	0	10	31	2	10	2	4	2	5	4	8	0	0	1	1	2	6	0	0	13	67
65	48	C	124	491	30	79	8	24	0	0	0	0	4	11	4	13	0	0	0	0	3	4	2	2	2	4	2	2	0	0	13	43
65	48	P	218	1351	55	267	21	79	0	0	0	0	13	60	7	16	1	3	0	0	6	17	2	4	5	12	7	11	0	0	14	144
7	24	C	63	150	14	21	6	9	0	0	0	0	4	6	2	3	0	0	0	0	4	5	1	1	0	0	1	2	0	0	2	4
7	24	P	158	583	51	150	28	75	0	0	0	0	17	39	6	19	5	17	0	0	7	10	1	3	3	4	4	10	0	0	8	48
7	48	C	152	531	43	94	17	46	2	4	0	0	7	22	7	18	0	0	1	2	6	11	3	6	4	6	4	9	0	0	9	16
7	48	P	197	1115	62	253	29	101	2	2	0	0	13	44	8	39	4	14	2	2	5	27	1	4	10	26	6	16	0	0	11	79
70	24	C	73	140	19	32	10	18	1	1	0	0	8	15	0	0	0	0	1	2	1	1	1	2	0	0	0	0	0	0	7	11
70	24	P	184	752	44	162	21	80	1	1	0	0	14	43	2	13	3	19	1	4	5	19	1	1	4	9	2	14	0	0	11	39
70	48	C	135	344	31	56	12	14	1	2	0	0	6	6	3	4	1	1	1	1	5	13	0	0	3	3	2	3	0	0	9	23
70	48	P	269	1604	57	285	27	150	1	2	0	0	14	72	6	28	4	39	2	9	5	13	2	5	5	12	4	9	0	0	14	96
72	24	C	43	69	9	11	6	6	0	0	0	0	4	4	1	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	2	4
72	24	P	63	130	9	11	7	8	0	0	0	0	6	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
72	48	C	65	139	14	22	5	6	0	0	0	0	3	3	1	2	1	1	0	0	2	2	0	0	0	0	0	0	0	0	7	14
72	48	P	118	409	23	38	10	16	0	0	0	0	6	11	1	2	1	1	2	2	1	1	1	1	3	3	1	1	0	0	7	16
74	24	C	80	469	20	69	5	37	0	0	0	0	4	34	1	3	0	0	0	0	0	0	0	0	0	0	5	13	1	1	9	18
74	24	P	162	1122	47	212	19	85	1	1	0	0	10	46	3	18	5	20	0	0	1	1	0	0	4	7	7	33	2	4	14	82
74	48	C	88	371	21	54	9	23	0	0	0	0	6	20	2	2	1	1	0	0	2	6	0	0	0	0	5	9	0	0	5	16
74	48	P	105	580	29	107	15	39	0	0	0	0	9	18	3	5	3	16	0	0	2	11	0	0	2	5	3	14	0	0	7	38
76	24	C	90	262	17	34	6	12	0	0	0	0	2	6	1	2	2	2	1	2	2	3	1	1	0	0	0	0	0	0	8	18
76	24	P	135	677	34	168	20	108	1	1	0	0	9	23	4	42	5	35	1	7	0	0	1	1	1	2	1	1	0	0	11	56
79	24	C	79	200	21	34	4	6	1	1	0	0	1	1	1	3	1	1	0	0	5	7	1	2	0	0	3	7	0	0	8	12
79	24	P	152	643	48	175	20	87	2	2	0	0	9	24	4	39	4	21	1	1	6	14	3	4	3	4	6	21	0	0	10	45
79	48	C	119	396	32	75	8	10	1	1	0	0	4	6	3	3	0	0	0	0	8	15	0	0	4	7	2	6	0	0	10	37
79	48	P	212	1536	62	363	25	119	1	1	0	0	12	45	6	48	5	19	1	6	8	24	2	4	7	35	6	33	0	0	14	148
8	24	C	60	162	16	24	2	2	0	0	0	0	0	0	1	1	1	1	0	0	3	4	0	0	1	1	2	4	0	0	8	13
8	24	P	191	1346	55	340	25	173	1	1	0	0	16	65	3	17	4	89	1	1	4	9	3	5	4	8	7	36	0	0	12	109
8	48	C	105	293	15	38	4	5	0	0	0	0	3	4	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	10	31
8	48	P	258	2282	63	515	32	289	2	4	0	0	17	127	5	57	6	99	2	2	3	12	5	10	3	5	7	28	0	0	13	171
80	24	C	173	601	45	106	15	41	2	4	0	0	11	29	2	8	0	0	0	0	7	29	2	3	6	8	4	4	0	0	11	21
80	24	P	166	559	50	125	17	30	2	3	0	0	8	13	4	10	2	3	1	1	8	31	2	2	5	7	5	12	2	4	11	39
80	48	C	190	738	57	129	26	60	3	5	0	0	13	35	6	13	2	5	2	2	5	18	4	4	6	12	6	8	0	0	10	27
80	48	P	211	1084	67	267	26	87	2	5	0	0	13	42	6	23	3	15	2	2	9	46	4	9	8	18	3	7	0	0	17	100
81	24	C	82	223	18	31	6	10	0	0	0	0	4	7	1	2	0	0	1	1	8	10	0	0	0	0	0	0	1	1	3	10
81	24	P	154	472	31	88	17	39	0	0	0	0	11	24	4	11	1	2	1	2	3	4	0	0	0	0	0	0	1	1	10	44
81	48	C	116	360	17	33	9	15	0	0	0	0	7	12	2	3	0	0	0	0	0	0	0	0	4	6	0	0	0	0	4	12
81	48	P	222	1202	32	173	16	86	1	1	0	0	10	71	5	14	0	0	0	0	0	0	1	1	3	3	1	9	0	0	11	74
83	24	C	144	431	28	64	13	26	0	0	0	0	9	16	4	10	0	0	0	0	4	12	0	0	0	0	3	4	0	0	8	22
83	24	P	129	551	41	141	22	79	0	0	0	0	11	29	6	24	4	25	1	1	2	2	0	0	1	2	5	14	1	1	10	43
83	48	C	151	558	39	104	19	53	1	2	0	0	9	30	6	18	2	2	1	1	5	11	2	4	0	0	2	3	0	0	11	33
83	48	P	207	1137	61	270	34	141	4	7	0	0	16	71	7	41	5	19	2	3	4	12	3	13	4	7	3	16	0	0	13	81
84	24	C	70	199	18	32	7	9	0	0	0	0	2	3	3	4	1	1	1	1	7	14	1	3	1	2	0	0	0	0	2	4
84	24	P	160	656	52	192	23	70	1	1	0	0	12	29	6	21	3	16	1	3	10	33	3	6	6	13	2	7	0	0	8	63
84	48	C	105	342	36	69	14	24	0	0	0	0	6	12	6	6	1	2	1	4	7	18	2	6	4	6	4	6	0	0	5	9
84	48	P	200	1331	67	375	29	139	3	5	0	0	14	59	7	41	4	26	1	8	7	40	5	20	9	31	5	25	0	0	12	120
85	24	C	69	152	21	30	10	13	0	0	0	0	4	5	3	3	3	5	0	0	5	10	1	1	2	2	0	0	0	0	3	4
85	24	P	160	528	48	116	24	65	1	1	0	0	12	24	4	9	5	25	2	6	3	5	4	5	3	5	3	3	0	0	11	33
85	48	C	110	337	33	59	10	14	0	0	0	0	6	9	4	5	0	0	0	0	4	6	2	2	3	5	4	7	0	0	10	25
85	48	P	219	1283	71	233	35	135	3	6	0	0	19	69	7	27	4	22	2	11	5	9	2	5	5	8	7	12	1	1	16	63
86	24	C	24	34	6	6	3	3	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
86	24	P	41	72	10	12	5	7	0	0	0	0	2	2	2	2	0	0	1	3	2	2	0	0	1	1	0	0	0	0	2	2
86	48	C	49	90	11	14	5	6	0	0	0	0	3	3	2	3	0	0	0	0	2	3	0	0	0	0	0	0	0	0	4	5
86	48	P	112	466	33	92	18	51	2	2	0	0	10	23	2	9	3	12	1	5	3	4	0	0	1	1	1	1	0	0	10	35
87	24	C	74	161	17	31	11	21	1	2	0	0	5	5	3	10	1	3	1	1	0	0	0	0	0	0	0	0	2	3	4	7
87	24	P	99	249	24	48	18	37	0	0	0	0	11	15	4	6	2	15	1	1	0	0	0	0	0	0	0	0	0	0	6	11
87	48	C	111	363	22	62	10	38	0	0	0	0	7	20	2	11	1	7	0	0	3	11	1	1	1	1	1	3	0	0	6	8
87	48	P	149	598	43	116	19	52	1	1	0	0	10	37	6	8	1	5	1	1	8	20	2	2	3	4	1	13	0	0	10	25
88	24	C	157	510	43	94	12	25	0	0	0	0	7	18	3	5	2	2	0	0	7	16	1	3	5	5	4	5	0	0	14	40
88	24	P	210	867	55	162	21	69	0	0	0	0	11	35	5	14	4	15	1	5	6	16	2	2	9	11	3	8	0	0	14	56
88	48	C	140	563	32	93	14	36	1	2	1	1	6	19	3	11	2	2	1	1	4	9	2	2	1	3	1	1	0	0	10	42
88	48	P	218	1065	53	230	23	111	0	0	1	2	12	49	5	36	4	18	1	6	5	18	4	12	5	9	5	8	0	0	11	72
89	24	C	33	44	7	9	2	2	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	0	0	2	4	1	1	1	1
89	24	P	55	118	14	25	6	8	0	0	0	0	3	3	2	4	1	1	0	0	1	1	0	0	0	0	1	1	0	0	6	15
89	48	C	20	26	6	7	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	5
89	48	P	108	252	41	60	24	33	3	5	0	0	10	11	6	12	5	5	0	0	3	4	2	3	3	3	0	0	0	0	9	17
9	24	C	65	146	13	23	3	4	0	0	1	1	2	3	0	0	0	0	0	0	3	7	0	0	2	4	0	0	0	0	5	8
9	24	P	141	627	41	132	20	68	1	1	1	1	10	36	5	19	1	7	2	4	6	12	0	0	2	4	1	1	0	0	12	47
9	48	C	112	336	19	33	7	7	2	2	0	0	2	2	2	2	1	1	0	0	2	2	1	2	3	3	0	0	0	0	6	19
9	48	P	261	1609	58	301	25	123	2	4	0	0	13	64	7	41	3	14	0	0	4	15	3	5	7	24	3	14	0	0	16	120
90	24	C	57	138	17	41	2	5	0	0	0	0	1	1	1	4	0	0	0	0	10	22	0	0	0	0	0	0	0	0	5	14
90	24	P	130	464	42	122	17	43	0	0	0	0	8	22	5	15	3	5	1	1	9	28	0	0	0	0	4	13	0	0	12	38
90	48	C	120	368	28	70	9	25	0	0	0	0	5	11	4	14	0	0	0	0	4	22	2	5	3	3	3	6	1	1	6	8
90	48	P	217	1432	61	358	23	141	0	0	0	0	14	50	7	71	1	2	1	18	5	36	4	15	7	33	7	27	1	1	14	105
91	24	C	77	262	23	55	7	19	0	0	0	0	5	15	1	3	0	0	1	1	7	17	1	1	3	10	2	2	0	0	3	6
91	24	P	153	803	45	179	11	34	0	0	0	0	7	27	0	0	3	5	1	2	9	26	1	2	6	21	4	11	0	0	14	85
91	48	C	107	511	35	127	17	76	2	4	0	0	8	43	2	21	3	3	2	5	4	15	0	0	8	15	1	5	0	0	5	16
91	48	P	194	1388	52	233	26	94	1	1	0	0	13	44	3	10	7	30	2	9	6	21	0	0	8	15	2	9	0	0	10	94
92	24	C	74	154	21	39	10	26	0	0	0	0	5	15	4	7	1	4	0	0	2	2	1	1	1	1	0	0	0	0	7	9
92	24	P	158	524	48	103	17	44	2	3	0	0	8	15	4	14	3	12	0	0	7	14	4	8	7	11	1	1	0	0	12	25
92	48	C	129	363	37	83	19	36	1	1	0	0	12	16	5	18	1	1	0	0	3	8	2	2	1	1	2	9	0	0	10	27
92	48	P	300	1347	81	320	37	142	5	7	0	0	17	48	9	66	4	18	2	3	8	36	9	19	5	7	5	22	2	8	15	86
93	24	C	71	135	18	24	10	13	0	0	0	0	6	7	1	1	3	5	0	0	2	3	1	1	1	1	0	0	0	0	4	6
93	24	P	114	310	33	71	18	47	0	0	0	0	11	19	1	3	4	20	2	5	3	5	0	0	1	1	2	2	0	0	9	16
93	48	C	90	255	22	45	8	18	1	1	0	0	5	11	1	5	0	0	1	1	5	11	0	0	2	3	0	0	0	0	7	13
93	48	P	174	668	52	151	26	75	2	2	0	0	13	32	4	12	5	27	2	2	5	22	2	3	6	11	4	10	0	0	9	30
94	24	C	86	261	15	33	6	15	0	0	1	2	4	9	1	4	0	0	0	0	2	4	0	0	1	1	1	1	0	0	5	12
94	24	P	197	1149	49	210	28	124	2	3	3	7	15	67	3	10	5	37	0	0	7	10	0	0	2	9	2	10	0	0	10	57
94	48	C	80	189	17	28	6	14	0	0	0	0	5	12	1	2	0	0	0	0	0	0	0	0	2	3	3	3	0	0	6	8
94	48	P	197	1602	54	306	21	160	1	1	2	4	11	64	3	30	4	61	0	0	7	17	1	1	4	12	8	40	0	0	13	76
95	24	C	58	133	15	28	3	9	0	0	0	0	2	8	1	1	0	0	0	0	1	1	1	2	2	4	0	0	0	0	8	12
95	24	P	157	707	44	152	19	56	1	1	0	0	12	32	6	23	0	0	0	0	3	16	3	5	3	11	4	5	0	0	12	59
95	48	C	119	575	34	123	10	48	0	0	0	0	6	38	4	10	0	0	0	0	3	10	4	5	5	13	4	7	0	0	8	40
95	48	P	124	526	41	116	11	43	0	0	0	0	8	21	3	22	0	0	0	0	4	7	5	8	6	10	5	15	0	0	10	33
96	24	C	84	206	16	28	7	16	0	0	0	0	4	4	1	4	2	8	0	0	2	2	0	0	0	0	1	1	0	0	6	9
96	24	P	177	628	49	119	23	69	1	2	0	0	13	30	4	24	4	12	1	1	6	9	2	2	3	6	3	5	0	0	12	28
96	48	C	123	394	30	75	13	30	1	1	0	0	5	12	3	11	3	5	1	1	3	9	2	2	2	11	3	7	0	0	7	16
96	48	P	200	1058	52	221	25	115	2	2	0	0	13	53	6	46	4	14	0	0	2	16	1	1	5	12	6	12	0	0	13	65
97	24	C	54	171	14	30	4	6	0	0	0	0	2	3	1	2	1	1	0	0	4	5	0	0	0	0	0	0	0	0	6	19
97	24	P	114	366	33	70	15	31	0	0	0	0	7	9	3	13	3	6	2	3	1	1	1	1	1	1	3	5	2	2	10	29
97	48	C	49	106	14	24	3	5	0	0	0	0	1	2	2	3	0	0	0	0	2	2	0	0	1	1	2	2	0	0	6	14
97	48	P	183	776	60	203	29	100	1	1	0	0	16	34	6	42	5	22	1	1	7	14	4	7	2	6	5	8	1	2	12	66
98	24	C	71	131	12	14	6	6	0	0	1	1	4	4	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	0	3	5
98	24	P	135	464	22	69	10	27	0	0	0	0	6	11	1	2	3	14	0	0	0	0	1	2	1	1	0	0	0	0	10	39
98	48	C	119	361	27	53	12	31	0	0	0	0	6	18	5	12	1	1	0	0	6	7	0	0	2	2	1	1	0	0	6	12
98	48	P	200	1020	46	189	20	63	0	0	0	0	11	31	5	21	4	11	0	0	4	9	3	4	7	10	2	3	0	0	10	100
99	24	C	39	61	11	13	3	3	1	1	0	0	1	1	1	1	0	0	0	0	5	5	0	0	2	2	0	0	0	0	1	3
99	24	P	120	392	30	83	13	28	0	0	0	0	9	11	3	15	1	2	0	0	3	7	0	0	3	7	1	7	0	0	10	34
99	48	C	129	319	34	69	12	22	0	0	0	0	7	10	2	9	2	2	1	1	8	24	2	3	2	3	2	2	0	0	8	15
99	48	P	190	1005	56	248	22	87	1	1	0	0	13	29	4	24	4	33	0	0	7	28	2	5	7	10	6	20	0	0	12	98
