_ID	KIND	SPEAKER	MATCH	SPATIAL	CATEGORY	COUNT
10	F	C	all	1	continuous amount	1
10	F	C	bump	1	spatial features and properties	2
10	F	C	cat	0	animal name	1
10	F	C	gray	0	color	1
10	F	C	high	1	location and directions	1
10	F	C	i don't know	0	question	1
10	F	C	out	1	location and directions	1
10	F	C	right	1	location and directions	2
10	F	C	straight	1	spatial features and properties	1
10	F	C	under	1	location and directions	1
10	F	C	up	1	location and directions	1
10	F	C	why	0	question	1
10	F	C	with	1	location and directions	1
10	F	P	a little	1	continuous amount	1
10	F	P	above	1	location and directions	1
10	F	P	around	1	location and directions	1
10	F	P	away	1	location and directions	1
10	F	P	back	1	location and directions	2
10	F	P	bump	1	spatial features and properties	3
10	F	P	by	1	location and directions	2
10	F	P	can	0	question	6
10	F	P	cat	0	animal name	3
10	F	P	color	0	color	2
10	F	P	could	0	question	1
10	F	P	did	0	question	1
10	F	P	dirt	0	nature	1
10	F	P	do	0	question	14
10	F	P	does	0	question	5
10	F	P	down	1	location and directions	3
10	F	P	flat	1	spatial features and properties	2
10	F	P	front	1	location and directions	1
10	F	P	gray	0	color	1
10	F	P	how	0	question	5
10	F	P	in	1	location and directions	4
10	F	P	is that	0	question	1
10	F	P	maybe	0	question	2
10	F	P	out	1	location and directions	3
10	F	P	past	1	location and directions	2
10	F	P	right	1	location and directions	4
10	F	P	some	1	continuous amount	4
10	F	P	through	1	location and directions	2
10	F	P	tree	0	nature	1
10	F	P	under	1	location and directions	1
10	F	P	up	1	location and directions	6
10	F	P	what	0	question	21
10	F	P	when	0	question	1
10	F	P	who	0	question	2
10	F	P	why	0	question	5
10	F	P	will	0	question	1
10	F	P	with	1	location and directions	5
10	NF	C	all	1	continuous amount	2
10	NF	C	bump	1	spatial features and properties	1
10	NF	C	can	0	question	3
10	NF	C	do	0	question	1
10	NF	C	half 	1	continuous amount	1
10	NF	C	head	0	body part	1
10	NF	C	i don't know	0	question	3
10	NF	C	over	1	location and directions	1
10	NF	C	up	1	location and directions	1
10	NF	C	what	0	question	4
10	NF	C	where	0	question	1
10	NF	C	with	1	location and directions	1
10	NF	P	all	1	continuous amount	2
10	NF	P	animal	0	animal name	2
10	NF	P	around	1	location and directions	7
10	NF	P	away	1	location and directions	2
10	NF	P	back	1	location and directions	2
10	NF	P	big	1	spatial dimension	3
10	NF	P	bird	0	animal name	1
10	NF	P	blue	0	color	1
10	NF	P	bright	0	adjective	1
10	NF	P	bump	1	spatial features and properties	1
10	NF	P	by	1	location and directions	2
10	NF	P	can	0	question	8
10	NF	P	circle	1	shapes	2
10	NF	P	corner	1	spatial features and properties	1
10	NF	P	could	0	question	5
10	NF	P	did	0	question	5
10	NF	P	do	0	question	15
10	NF	P	does	0	question	4
10	NF	P	down	1	location and directions	4
10	NF	P	far	1	location and directions	2
10	NF	P	flat	1	spatial features and properties	3
10	NF	P	full	1	spatial dimension	2
10	NF	P	grass	0	nature	1
10	NF	P	half 	1	continuous amount	2
10	NF	P	high	1	location and directions	2
10	NF	P	how	0	question	4
10	NF	P	in	1	location and directions	11
10	NF	P	is that	0	question	1
10	NF	P	is this	0	question	1
10	NF	P	light	0	adjective	1
10	NF	P	maybe	0	question	3
10	NF	P	middle	1	location and directions	1
10	NF	P	out	1	location and directions	1
10	NF	P	over	1	location and directions	1
10	NF	P	part	1	continuous amount	2
10	NF	P	piece	1	continuous amount	1
10	NF	P	plants	0	nature	2
10	NF	P	right	1	location and directions	9
10	NF	P	shiny	0	adjective	2
10	NF	P	side	1	spatial features and properties	1
10	NF	P	sky	0	nature	3
10	NF	P	some	1	continuous amount	1
10	NF	P	sun	0	nature	2
10	NF	P	surface	1	spatial features and properties	1
10	NF	P	tall	1	spatial dimension	2
10	NF	P	turn	1	orientation and transformation	1
10	NF	P	up	1	location and directions	8
10	NF	P	water	0	nature	2
10	NF	P	what	0	question	20
10	NF	P	when	0	question	4
10	NF	P	where	0	question	1
10	NF	P	which	0	question	3
10	NF	P	white	0	color	1
10	NF	P	who	0	question	5
10	NF	P	why	0	question	4
10	NF	P	wide	1	spatial dimension	2
10	NF	P	with	1	location and directions	1
101	F	C	above	1	location and directions	1
101	F	C	around	1	location and directions	1
101	F	C	away	1	location and directions	1
101	F	C	back	1	location and directions	1
101	F	C	bump	1	spatial features and properties	1
101	F	C	by	1	location and directions	2
101	F	C	can	0	question	2
101	F	C	did	0	question	1
101	F	C	dirt	0	nature	1
101	F	C	do	0	question	1
101	F	C	down	1	location and directions	3
101	F	C	front	1	location and directions	1
101	F	C	how	0	question	1
101	F	C	in	1	location and directions	6
101	F	C	over	1	location and directions	1
101	F	C	past	1	location and directions	1
101	F	C	some	1	continuous amount	1
101	F	C	tree	0	nature	1
101	F	C	under	1	location and directions	1
101	F	C	up	1	location and directions	3
101	F	C	what	0	question	4
101	F	C	will	0	question	1
101	F	C	with	1	location and directions	1
101	F	P	back	1	location and directions	1
101	F	P	bump	1	spatial features and properties	1
101	F	P	do	0	question	2
101	F	P	in	1	location and directions	1
101	F	P	right	1	location and directions	1
101	F	P	under	1	location and directions	1
101	F	P	what	0	question	5
101	F	P	with	1	location and directions	1
101	NF	C	all	1	continuous amount	3
101	NF	C	animal	0	animal name	1
101	NF	C	around	1	location and directions	2
101	NF	C	away	1	location and directions	1
101	NF	C	big	1	spatial dimension	1
101	NF	C	bright	0	adjective	1
101	NF	C	can	0	question	3
101	NF	C	circle	1	shapes	1
101	NF	C	could	0	question	4
101	NF	C	dark	0	adjective	1
101	NF	C	do	0	question	1
101	NF	C	down	1	location and directions	1
101	NF	C	far	1	location and directions	1
101	NF	C	flat	1	spatial features and properties	1
101	NF	C	full	1	spatial dimension	3
101	NF	C	half 	1	continuous amount	1
101	NF	C	high	1	location and directions	1
101	NF	C	in	1	location and directions	3
101	NF	C	light	0	adjective	2
101	NF	C	maybe	0	question	1
101	NF	C	part	1	continuous amount	1
101	NF	C	plants	0	nature	1
101	NF	C	quarter	1	continuous amount	2
101	NF	C	shiny	0	adjective	1
101	NF	C	some	1	continuous amount	2
101	NF	C	sun	0	nature	1
101	NF	C	surface	1	spatial features and properties	1
101	NF	C	tall	1	spatial dimension	1
101	NF	C	up	1	location and directions	2
101	NF	C	water	0	nature	2
101	NF	C	what	0	question	2
101	NF	C	when	0	question	2
101	NF	C	why	0	question	1
101	NF	C	wide	1	spatial dimension	1
101	NF	P	a lot	1	continuous amount	1
101	NF	P	am i	0	question	1
101	NF	P	animal	0	animal name	1
101	NF	P	around	1	location and directions	1
101	NF	P	behind	1	location and directions	1
101	NF	P	blue	0	color	1
101	NF	P	brown	0	color	1
101	NF	P	can	0	question	1
101	NF	P	color	0	color	1
101	NF	P	did	0	question	3
101	NF	P	does	0	question	1
101	NF	P	down	1	location and directions	2
101	NF	P	full	1	spatial dimension	2
101	NF	P	green	0	color	1
101	NF	P	how	0	question	2
101	NF	P	in	1	location and directions	4
101	NF	P	is that	0	question	1
101	NF	P	much	1	continuous amount	1
101	NF	P	over	1	location and directions	2
101	NF	P	plants	0	nature	1
101	NF	P	right	1	location and directions	1
101	NF	P	sun	0	nature	4
101	NF	P	tall	1	spatial dimension	2
101	NF	P	up	1	location and directions	2
101	NF	P	water	0	nature	1
101	NF	P	what	0	question	1
101	NF	P	when	0	question	2
101	NF	P	where	0	question	1
101	NF	P	whole	1	continuous amount	1
101	NF	P	why	0	question	1
102	F	C	bump	1	spatial features and properties	1
102	F	C	by	1	location and directions	1
102	F	C	can	0	question	1
102	F	C	cat	0	animal name	1
102	F	C	dirt	0	nature	1
102	F	C	do	0	question	3
102	F	C	does	0	question	1
102	F	C	down	1	location and directions	2
102	F	C	far	1	location and directions	1
102	F	C	green	0	color	1
102	F	C	i don't know	0	question	2
102	F	C	in	1	location and directions	3
102	F	C	some	1	continuous amount	1
102	F	C	tree	0	nature	1
102	F	C	under	1	location and directions	2
102	F	C	up	1	location and directions	2
102	F	C	what	0	question	8
102	F	C	which	0	question	1
102	F	P	above	1	location and directions	1
102	F	P	all	1	continuous amount	1
102	F	P	around	1	location and directions	1
102	F	P	away	1	location and directions	2
102	F	P	big	1	spatial dimension	1
102	F	P	by	1	location and directions	3
102	F	P	can	0	question	5
102	F	P	cat	0	animal name	1
102	F	P	close	1	location and directions	1
102	F	P	color	0	color	1
102	F	P	did	0	question	3
102	F	P	dirt	0	nature	1
102	F	P	do	0	question	12
102	F	P	down	1	location and directions	1
102	F	P	flip	1	orientation and transformation	1
102	F	P	front	1	location and directions	1
102	F	P	how	0	question	3
102	F	P	in	1	location and directions	4
102	F	P	mouth	0	body part	1
102	F	P	much	1	continuous amount	1
102	F	P	out	1	location and directions	3
102	F	P	past	1	location and directions	2
102	F	P	right	1	location and directions	4
102	F	P	some	1	continuous amount	2
102	F	P	straight	1	spatial features and properties	1
102	F	P	under	1	location and directions	1
102	F	P	up	1	location and directions	3
102	F	P	what	0	question	18
102	F	P	when	0	question	1
102	F	P	who	0	question	1
102	F	P	why	0	question	3
102	F	P	will	0	question	1
102	F	P	with	1	location and directions	1
102	NF	C	all	1	continuous amount	3
102	NF	C	animal	0	animal name	1
102	NF	C	around	1	location and directions	1
102	NF	C	away	1	location and directions	1
102	NF	C	big	1	spatial dimension	2
102	NF	C	can	0	question	2
102	NF	C	could	0	question	1
102	NF	C	did	0	question	1
102	NF	C	do	0	question	2
102	NF	C	does	0	question	2
102	NF	C	down	1	location and directions	1
102	NF	C	ear	0	body part	1
102	NF	C	far	1	location and directions	1
102	NF	C	flat	1	spatial features and properties	1
102	NF	C	high	1	location and directions	1
102	NF	C	i don't know	0	question	2
102	NF	C	in	1	location and directions	2
102	NF	C	is this	0	question	1
102	NF	C	maybe	0	question	1
102	NF	C	plants	0	nature	1
102	NF	C	right	1	location and directions	2
102	NF	C	tall	1	spatial dimension	3
102	NF	C	turn	1	orientation and transformation	2
102	NF	C	up	1	location and directions	2
102	NF	C	water	0	nature	1
102	NF	C	what	0	question	4
102	NF	C	why	0	question	1
102	NF	C	wide	1	spatial dimension	1
102	NF	P	a little	1	continuous amount	1
102	NF	P	above	1	location and directions	1
102	NF	P	all	1	continuous amount	5
102	NF	P	animal	0	animal name	1
102	NF	P	around	1	location and directions	3
102	NF	P	away	1	location and directions	2
102	NF	P	big	1	spatial dimension	1
102	NF	P	bright	0	adjective	1
102	NF	P	can	0	question	8
102	NF	P	circle	1	shapes	1
102	NF	P	close	1	location and directions	4
102	NF	P	could	0	question	6
102	NF	P	do	0	question	10
102	NF	P	does	0	question	2
102	NF	P	down	1	location and directions	3
102	NF	P	far	1	location and directions	1
102	NF	P	flip	1	orientation and transformation	1
102	NF	P	full	1	spatial dimension	3
102	NF	P	high	1	location and directions	2
102	NF	P	how	0	question	1
102	NF	P	in	1	location and directions	8
102	NF	P	is that	0	question	1
102	NF	P	light	0	adjective	1
102	NF	P	long	1	spatial dimension	2
102	NF	P	maybe	0	question	1
102	NF	P	out	1	location and directions	1
102	NF	P	over	1	location and directions	1
102	NF	P	part	1	continuous amount	1
102	NF	P	plants	0	nature	2
102	NF	P	point	1	spatial features and properties	1
102	NF	P	right	1	location and directions	11
102	NF	P	shiny	0	adjective	1
102	NF	P	some	1	continuous amount	3
102	NF	P	sun	0	nature	1
102	NF	P	surface	1	spatial features and properties	1
102	NF	P	tall	1	spatial dimension	3
102	NF	P	turn	1	orientation and transformation	1
102	NF	P	up	1	location and directions	6
102	NF	P	water	0	nature	1
102	NF	P	what	0	question	16
102	NF	P	when	0	question	7
102	NF	P	which	0	question	1
102	NF	P	whole	1	continuous amount	2
102	NF	P	why	0	question	2
102	NF	P	wide	1	spatial dimension	1
102	NF	P	with	1	location and directions	1
103	F	P	above	1	location and directions	1
103	F	P	around	1	location and directions	1
103	F	P	away	1	location and directions	1
103	F	P	back	1	location and directions	1
103	F	P	bump	1	spatial features and properties	1
103	F	P	by	1	location and directions	2
103	F	P	can	0	question	3
103	F	P	did	0	question	1
103	F	P	dirt	0	nature	3
103	F	P	do	0	question	2
103	F	P	down	1	location and directions	3
103	F	P	front	1	location and directions	1
103	F	P	how	0	question	1
103	F	P	in	1	location and directions	4
103	F	P	past	1	location and directions	2
103	F	P	some	1	continuous amount	1
103	F	P	tree	0	nature	1
103	F	P	under	1	location and directions	1
103	F	P	up	1	location and directions	3
103	F	P	what	0	question	10
103	F	P	will	0	question	1
103	F	P	with	1	location and directions	1
103	NF	P	all	1	continuous amount	1
103	NF	P	animal	0	animal name	1
103	NF	P	around	1	location and directions	2
103	NF	P	away	1	location and directions	1
103	NF	P	big	1	spatial dimension	1
103	NF	P	bright	0	adjective	1
103	NF	P	can	0	question	2
103	NF	P	circle	1	shapes	1
103	NF	P	could	0	question	4
103	NF	P	do	0	question	3
103	NF	P	does	0	question	1
103	NF	P	down	1	location and directions	1
103	NF	P	far	1	location and directions	2
103	NF	P	flat	1	spatial features and properties	1
103	NF	P	full	1	spatial dimension	2
103	NF	P	half 	1	continuous amount	1
103	NF	P	high	1	location and directions	1
103	NF	P	how	0	question	1
103	NF	P	in	1	location and directions	3
103	NF	P	light	0	adjective	1
103	NF	P	maybe	0	question	1
103	NF	P	plants	0	nature	1
103	NF	P	round	1	spatial features and properties	1
103	NF	P	shiny	0	adjective	1
103	NF	P	smile	0	body part	1
103	NF	P	some	1	continuous amount	2
103	NF	P	sun	0	nature	2
103	NF	P	surface	1	spatial features and properties	1
103	NF	P	tall	1	spatial dimension	1
103	NF	P	up	1	location and directions	4
103	NF	P	water	0	nature	1
103	NF	P	what	0	question	1
103	NF	P	when	0	question	4
103	NF	P	why	0	question	1
103	NF	P	wide	1	spatial dimension	1
104	F	C	back	1	location and directions	1
104	F	C	by	1	location and directions	4
104	F	C	can	0	question	5
104	F	C	cat	0	animal name	1
104	F	C	does	0	question	1
104	F	C	front	1	location and directions	1
104	F	C	in	1	location and directions	4
104	F	C	is that	0	question	1
104	F	C	out	1	location and directions	2
104	F	C	right	1	location and directions	1
104	F	C	sky	0	nature	1
104	F	C	some	1	continuous amount	2
104	F	C	under	1	location and directions	2
104	F	C	up	1	location and directions	1
104	F	C	what	0	question	1
104	F	C	why	0	question	1
104	F	P	above	1	location and directions	1
104	F	P	around	1	location and directions	1
104	F	P	away	1	location and directions	1
104	F	P	back	1	location and directions	1
104	F	P	big	1	spatial dimension	1
104	F	P	bump	1	spatial features and properties	1
104	F	P	by	1	location and directions	4
104	F	P	can	0	question	3
104	F	P	did	0	question	1
104	F	P	dirt	0	nature	1
104	F	P	do	0	question	4
104	F	P	down	1	location and directions	3
104	F	P	front	1	location and directions	2
104	F	P	how	0	question	1
104	F	P	i don't know	0	question	1
104	F	P	in	1	location and directions	3
104	F	P	past	1	location and directions	2
104	F	P	point	1	spatial features and properties	1
104	F	P	right	1	location and directions	5
104	F	P	should i	0	question	1
104	F	P	some	1	continuous amount	1
104	F	P	tree	0	nature	1
104	F	P	under	1	location and directions	1
104	F	P	up	1	location and directions	3
104	F	P	what	0	question	10
104	F	P	where	0	question	1
104	F	P	who	0	question	1
104	F	P	will	0	question	1
104	F	P	with	1	location and directions	1
104	NF	C	away	1	location and directions	1
104	NF	C	could	0	question	1
104	NF	C	do	0	question	1
104	NF	C	far	1	location and directions	1
104	NF	C	in	1	location and directions	2
104	NF	C	turn	1	orientation and transformation	2
104	NF	C	up	1	location and directions	1
104	NF	C	when	0	question	1
104	NF	P	all	1	continuous amount	2
104	NF	P	animal	0	animal name	1
104	NF	P	around	1	location and directions	2
104	NF	P	away	1	location and directions	2
104	NF	P	big	1	spatial dimension	1
104	NF	P	bright	0	adjective	1
104	NF	P	by	1	location and directions	2
104	NF	P	can	0	question	6
104	NF	P	circle	1	shapes	1
104	NF	P	close	1	location and directions	1
104	NF	P	could	0	question	4
104	NF	P	do	0	question	8
104	NF	P	down	1	location and directions	1
104	NF	P	far	1	location and directions	2
104	NF	P	flat	1	spatial features and properties	2
104	NF	P	full	1	spatial dimension	2
104	NF	P	half 	1	continuous amount	1
104	NF	P	high	1	location and directions	1
104	NF	P	how	0	question	1
104	NF	P	in	1	location and directions	4
104	NF	P	light	0	adjective	1
104	NF	P	plants	0	nature	1
104	NF	P	point	1	spatial features and properties	1
104	NF	P	right	1	location and directions	2
104	NF	P	shiny	0	adjective	1
104	NF	P	some	1	continuous amount	1
104	NF	P	sun	0	nature	2
104	NF	P	surface	1	spatial features and properties	1
104	NF	P	tall	1	spatial dimension	2
104	NF	P	tiny	1	spatial dimension	2
104	NF	P	turn	1	orientation and transformation	1
104	NF	P	up	1	location and directions	3
104	NF	P	water	0	nature	1
104	NF	P	what	0	question	1
104	NF	P	when	0	question	5
104	NF	P	why	0	question	3
104	NF	P	wide	1	spatial dimension	2
105	F	C	all	1	continuous amount	2
105	F	C	cat	0	animal name	2
105	F	C	close	1	location and directions	1
105	F	C	i don't know	0	question	1
105	F	C	in	1	location and directions	2
105	F	C	out	1	location and directions	1
105	F	C	over	1	location and directions	1
105	F	C	right	1	location and directions	1
105	F	C	why	0	question	1
105	F	P	above	1	location and directions	1
105	F	P	all	1	continuous amount	1
105	F	P	around	1	location and directions	2
105	F	P	away	1	location and directions	1
105	F	P	back	1	location and directions	1
105	F	P	bump	1	spatial features and properties	1
105	F	P	by	1	location and directions	2
105	F	P	can	0	question	2
105	F	P	close	1	location and directions	1
105	F	P	did	0	question	3
105	F	P	dirt	0	nature	1
105	F	P	do	0	question	1
105	F	P	down	1	location and directions	5
105	F	P	front	1	location and directions	1
105	F	P	how	0	question	2
105	F	P	in	1	location and directions	5
105	F	P	past	1	location and directions	2
105	F	P	sky	0	nature	1
105	F	P	some	1	continuous amount	1
105	F	P	tree	0	nature	1
105	F	P	under	1	location and directions	1
105	F	P	up	1	location and directions	5
105	F	P	what	0	question	15
105	F	P	where	0	question	6
105	F	P	who	0	question	2
105	F	P	why	0	question	1
105	F	P	will	0	question	2
105	F	P	with	1	location and directions	1
105	NF	C	branch	0	nature	2
105	NF	C	cow	0	animal name	1
105	NF	C	do	0	question	1
105	NF	C	flat	1	spatial features and properties	1
105	NF	C	i don't know	0	question	2
105	NF	C	in	1	location and directions	1
105	NF	C	is that	0	question	1
105	NF	C	little	1	spatial dimension	1
105	NF	C	sand	0	nature	1
105	NF	C	shark	0	animal name	1
105	NF	C	water	0	nature	2
105	NF	C	what	0	question	1
105	NF	P	all	1	continuous amount	2
105	NF	P	animal	0	animal name	1
105	NF	P	around	1	location and directions	2
105	NF	P	away	1	location and directions	1
105	NF	P	big	1	spatial dimension	1
105	NF	P	bright	0	adjective	1
105	NF	P	can	0	question	3
105	NF	P	circle	1	shapes	1
105	NF	P	could	0	question	4
105	NF	P	curve	1	spatial features and properties	1
105	NF	P	did	0	question	2
105	NF	P	do	0	question	6
105	NF	P	does	0	question	1
105	NF	P	down	1	location and directions	1
105	NF	P	far	1	location and directions	1
105	NF	P	flat	1	spatial features and properties	3
105	NF	P	full	1	spatial dimension	3
105	NF	P	half 	1	continuous amount	2
105	NF	P	high	1	location and directions	1
105	NF	P	how	0	question	2
105	NF	P	i don't know	0	question	1
105	NF	P	in	1	location and directions	3
105	NF	P	is that	0	question	4
105	NF	P	light	0	adjective	1
105	NF	P	little	1	spatial dimension	1
105	NF	P	maybe	0	question	2
105	NF	P	plants	0	nature	1
105	NF	P	sand	0	nature	1
105	NF	P	shiny	0	adjective	1
105	NF	P	some	1	continuous amount	1
105	NF	P	sun	0	nature	3
105	NF	P	surface	1	spatial features and properties	1
105	NF	P	tree	0	nature	1
105	NF	P	turn	1	orientation and transformation	1
105	NF	P	up	1	location and directions	4
105	NF	P	water	0	nature	2
105	NF	P	what	0	question	13
105	NF	P	when	0	question	4
105	NF	P	where	0	question	10
105	NF	P	why	0	question	1
105	NF	P	wide	1	spatial dimension	1
106	F	C	a lot	1	continuous amount	3
106	F	C	all	1	continuous amount	5
106	F	C	are these	0	question	3
106	F	C	back	1	location and directions	3
106	F	C	by	1	location and directions	1
106	F	C	can	0	question	6
106	F	C	could	0	question	5
106	F	C	did	0	question	3
106	F	C	do	0	question	15
106	F	C	down	1	location and directions	2
106	F	C	full	1	spatial dimension	1
106	F	C	in	1	location and directions	8
106	F	C	is this	0	question	1
106	F	C	maybe	0	question	1
106	F	C	orange	0	color	1
106	F	C	out	1	location and directions	1
106	F	C	right	1	location and directions	1
106	F	C	sand	0	nature	1
106	F	C	some	1	continuous amount	1
106	F	C	top	1	location and directions	1
106	F	C	turn	1	orientation and transformation	2
106	F	C	up	1	location and directions	2
106	F	C	water	0	nature	1
106	F	C	what	0	question	4
106	F	C	why	0	question	1
106	F	C	with	1	location and directions	1
106	F	P	above	1	location and directions	1
106	F	P	ahead	1	location and directions	1
106	F	P	all	1	continuous amount	4
106	F	P	around	1	location and directions	1
106	F	P	away	1	location and directions	1
106	F	P	back	1	location and directions	1
106	F	P	bottom	1	location and directions	1
106	F	P	bump	1	spatial features and properties	1
106	F	P	by	1	location and directions	3
106	F	P	can	0	question	14
106	F	P	could	0	question	5
106	F	P	crab	0	animal name	1
106	F	P	did	0	question	7
106	F	P	dirt	0	nature	1
106	F	P	do	0	question	5
106	F	P	down	1	location and directions	3
106	F	P	fin	0	body part	1
106	F	P	front	1	location and directions	1
106	F	P	hand	0	body part	1
106	F	P	head	0	body part	1
106	F	P	how	0	question	4
106	F	P	i don't know	0	question	3
106	F	P	in	1	location and directions	5
106	F	P	is that	0	question	4
106	F	P	long	1	spatial dimension	2
106	F	P	past	1	location and directions	2
106	F	P	right	1	location and directions	5
106	F	P	should i	0	question	1
106	F	P	some	1	continuous amount	1
106	F	P	top	1	location and directions	2
106	F	P	tree	0	nature	1
106	F	P	turn	1	orientation and transformation	17
106	F	P	under	1	location and directions	1
106	F	P	up	1	location and directions	10
106	F	P	what	0	question	15
106	F	P	where	0	question	1
106	F	P	whole	1	continuous amount	1
106	F	P	why	0	question	5
106	F	P	will	0	question	2
106	F	P	with	1	location and directions	2
106	NF	C	all	1	continuous amount	5
106	NF	C	away	1	location and directions	1
106	NF	C	back	1	location and directions	1
106	NF	C	by	1	location and directions	2
106	NF	C	can	0	question	6
106	NF	C	do	0	question	12
106	NF	C	does	0	question	1
106	NF	C	dots	0	body part	1
106	NF	C	foot	0	body part	1
106	NF	C	full	1	spatial dimension	1
106	NF	C	half 	1	continuous amount	2
106	NF	C	in	1	location and directions	4
106	NF	C	join	1	location and directions	1
106	NF	C	little	1	spatial dimension	1
106	NF	C	out	1	location and directions	1
106	NF	C	place	1	location and directions	2
106	NF	C	some	1	continuous amount	1
106	NF	C	tiny	1	spatial dimension	1
106	NF	C	turn	1	orientation and transformation	2
106	NF	C	what	0	question	2
106	NF	C	when	0	question	1
106	NF	C	why	0	question	1
106	NF	C	with	1	location and directions	2
106	NF	P	all	1	continuous amount	7
106	NF	P	animal	0	animal name	2
106	NF	P	around	1	location and directions	2
106	NF	P	away	1	location and directions	2
106	NF	P	big	1	spatial dimension	1
106	NF	P	bright	0	adjective	1
106	NF	P	can	0	question	9
106	NF	P	circle	1	shapes	1
106	NF	P	could	0	question	8
106	NF	P	do	0	question	12
106	NF	P	down	1	location and directions	1
106	NF	P	far	1	location and directions	1
106	NF	P	flat	1	spatial features and properties	1
106	NF	P	full	1	spatial dimension	1
106	NF	P	half 	1	continuous amount	1
106	NF	P	high	1	location and directions	1
106	NF	P	how	0	question	1
106	NF	P	i don't know	0	question	1
106	NF	P	in	1	location and directions	5
106	NF	P	is that	0	question	5
106	NF	P	light	0	adjective	1
106	NF	P	maybe	0	question	1
106	NF	P	much	1	continuous amount	1
106	NF	P	over	1	location and directions	1
106	NF	P	plants	0	nature	2
106	NF	P	separate	1	location and directions	1
106	NF	P	shape	1	shapes	2
106	NF	P	shiny	0	adjective	1
106	NF	P	some	1	continuous amount	1
106	NF	P	sun	0	nature	1
106	NF	P	surface	1	spatial features and properties	2
106	NF	P	tall	1	spatial dimension	1
106	NF	P	through	1	location and directions	1
106	NF	P	turn	1	orientation and transformation	1
106	NF	P	up	1	location and directions	5
106	NF	P	water	0	nature	2
106	NF	P	what	0	question	11
106	NF	P	when	0	question	5
106	NF	P	where	0	question	2
106	NF	P	who	0	question	1
106	NF	P	whole	1	continuous amount	1
106	NF	P	why	0	question	4
106	NF	P	wide	1	spatial dimension	1
107	F	C	did	0	question	1
107	F	P	all	1	continuous amount	1
107	F	P	around	1	location and directions	1
107	F	P	away	1	location and directions	1
107	F	P	back	1	location and directions	1
107	F	P	bump	1	spatial features and properties	1
107	F	P	by	1	location and directions	3
107	F	P	can	0	question	1
107	F	P	could	0	question	1
107	F	P	did	0	question	2
107	F	P	dirt	0	nature	1
107	F	P	do	0	question	1
107	F	P	down	1	location and directions	3
107	F	P	front	1	location and directions	1
107	F	P	how	0	question	1
107	F	P	in	1	location and directions	4
107	F	P	past	1	location and directions	1
107	F	P	some	1	continuous amount	1
107	F	P	tree	0	nature	1
107	F	P	under	1	location and directions	1
107	F	P	up	1	location and directions	1
107	F	P	what	0	question	5
107	F	P	will	0	question	1
107	F	P	with	1	location and directions	1
107	NF	C	all	1	continuous amount	1
107	NF	C	can	0	question	3
107	NF	C	did	0	question	2
107	NF	C	do	0	question	3
107	NF	C	flat	1	spatial features and properties	1
107	NF	C	how	0	question	3
107	NF	C	in	1	location and directions	1
107	NF	C	little	1	spatial dimension	1
107	NF	C	out	1	location and directions	1
107	NF	C	some	1	continuous amount	2
107	NF	C	what	0	question	2
107	NF	C	when	0	question	1
107	NF	C	where	0	question	1
107	NF	C	why	0	question	1
107	NF	P	a lot	1	continuous amount	1
107	NF	P	ahead	1	location and directions	1
107	NF	P	all	1	continuous amount	2
107	NF	P	animal	0	animal name	1
107	NF	P	around	1	location and directions	5
107	NF	P	away	1	location and directions	1
107	NF	P	back	1	location and directions	1
107	NF	P	big	1	spatial dimension	5
107	NF	P	bright	0	adjective	1
107	NF	P	by	1	location and directions	2
107	NF	P	can	0	question	6
107	NF	P	circle	1	shapes	1
107	NF	P	could	0	question	6
107	NF	P	did	0	question	4
107	NF	P	do	0	question	11
107	NF	P	down	1	location and directions	1
107	NF	P	far	1	location and directions	1
107	NF	P	flat	1	spatial features and properties	3
107	NF	P	full	1	spatial dimension	3
107	NF	P	green	0	color	1
107	NF	P	high	1	location and directions	2
107	NF	P	how	0	question	1
107	NF	P	huge	1	spatial dimension	1
107	NF	P	i don't know	0	question	1
107	NF	P	i wonder	0	question	1
107	NF	P	in	1	location and directions	9
107	NF	P	is that	0	question	2
107	NF	P	light	0	adjective	1
107	NF	P	little	1	spatial dimension	2
107	NF	P	maybe	0	question	1
107	NF	P	much	1	continuous amount	2
107	NF	P	nose	0	body part	1
107	NF	P	plants	0	nature	1
107	NF	P	right	1	location and directions	3
107	NF	P	sea	0	nature	1
107	NF	P	shiny	0	adjective	1
107	NF	P	some	1	continuous amount	2
107	NF	P	sun	0	nature	4
107	NF	P	surface	1	spatial features and properties	1
107	NF	P	tall	1	spatial dimension	1
107	NF	P	through	1	location and directions	1
107	NF	P	turn	1	orientation and transformation	1
107	NF	P	up	1	location and directions	4
107	NF	P	water	0	nature	2
107	NF	P	what	0	question	6
107	NF	P	when	0	question	7
107	NF	P	where	0	question	2
107	NF	P	who	0	question	1
107	NF	P	why	0	question	1
107	NF	P	wide	1	spatial dimension	1
107	NF	P	with	1	location and directions	1
108	F	C	away	1	location and directions	1
108	F	C	black	0	color	1
108	F	C	can	0	question	1
108	F	C	far	1	location and directions	1
108	F	C	in	1	location and directions	1
108	F	C	some	1	continuous amount	1
108	F	C	what	0	question	1
108	F	C	with	1	location and directions	2
108	F	P	a lot	1	continuous amount	1
108	F	P	above	1	location and directions	1
108	F	P	around	1	location and directions	1
108	F	P	away	1	location and directions	1
108	F	P	back	1	location and directions	1
108	F	P	big	1	spatial dimension	1
